100
True
0
number of parameters: 0.10M
num decayed parameter tensors: 35, with 101,696 parameters
num non-decayed parameter tensors: 22, with 581 parameters
using fused AdamW: True
Epoch [7272], Train Loss: 0.0425, Val Loss: 0.0489, LR: 0.000500
Epoch [7608], Train Loss: 0.0130, Val Loss: 0.0183, LR: 0.000500
Epoch [7609], Train Loss: 0.0104, Val Loss: 0.0441, LR: 0.000500
Epoch [7610], Train Loss: 0.0190, Val Loss: 0.0209, LR: 0.000500
Epoch [7611], Train Loss: 0.0097, Val Loss: 0.0018, LR: 0.000500
Epoch [7612], Train Loss: 0.0405, Val Loss: 0.0438, LR: 0.000500
Epoch [7613], Train Loss: 0.0494, Val Loss: 0.0042, LR: 0.000500
Epoch [7614], Train Loss: 0.0056, Val Loss: 0.0361, LR: 0.000500
Epoch [7615], Train Loss: 0.0422, Val Loss: 0.0602, LR: 0.000500
Epoch [7616], Train Loss: 0.0391, Val Loss: 0.0210, LR: 0.000500
Epoch [7617], Train Loss: 0.0480, Val Loss: 0.0564, LR: 0.000500
Epoch [7618], Train Loss: 0.0475, Val Loss: 0.0120, LR: 0.000500
Epoch [7619], Train Loss: 0.0096, Val Loss: 0.0265, LR: 0.000500
Epoch [7620], Train Loss: 0.0241, Val Loss: 0.0517, LR: 0.000500
Epoch [7621], Train Loss: 0.0739, Val Loss: 0.0107, LR: 0.000500
Epoch [7622], Train Loss: 0.0299, Val Loss: 0.0353, LR: 0.000500
Epoch [7623], Train Loss: 0.0231, Val Loss: 0.0233, LR: 0.000500
Epoch [7624], Train Loss: 0.0312, Val Loss: 0.0070, LR: 0.000500
Epoch [7625], Train Loss: 0.0208, Val Loss: 0.0122, LR: 0.000500
Epoch [7626], Train Loss: 0.0354, Val Loss: 0.0417, LR: 0.000500
Epoch [7627], Train Loss: 0.0517, Val Loss: 0.0116, LR: 0.000500
Epoch [7628], Train Loss: 0.0150, Val Loss: 0.0040, LR: 0.000500
Epoch [7629], Train Loss: 0.0058, Val Loss: 0.0080, LR: 0.000500
Epoch [7630], Train Loss: 0.0191, Val Loss: 0.0125, LR: 0.000500
Epoch [7631], Train Loss: 0.0088, Val Loss: 0.0204, LR: 0.000500
Epoch [7632], Train Loss: 0.0155, Val Loss: 0.0085, LR: 0.000500
Epoch [7633], Train Loss: 0.0110, Val Loss: 0.0031, LR: 0.000500
Epoch [7634], Train Loss: 0.0049, Val Loss: 0.0049, LR: 0.000500
Epoch [7635], Train Loss: 0.0089, Val Loss: 0.0164, LR: 0.000500
Epoch [7636], Train Loss: 0.0185, Val Loss: 0.0220, LR: 0.000500
Epoch [7637], Train Loss: 0.0169, Val Loss: 0.0163, LR: 0.000500
Epoch [7638], Train Loss: 0.0053, Val Loss: 0.0086, LR: 0.000500
Epoch [7639], Train Loss: 0.0095, Val Loss: 0.0075, LR: 0.000500
Epoch [7640], Train Loss: 0.0228, Val Loss: 0.0080, LR: 0.000500
Epoch [7641], Train Loss: 0.0041, Val Loss: 0.0049, LR: 0.000500
Epoch [7642], Train Loss: 0.0029, Val Loss: 0.0040, LR: 0.000500
Epoch [7643], Train Loss: 0.0032, Val Loss: 0.0106, LR: 0.000500
Epoch [7644], Train Loss: 0.0443, Val Loss: 0.0138, LR: 0.000500
Epoch [7645], Train Loss: 0.0149, Val Loss: 0.0016, LR: 0.000500
Epoch [7646], Train Loss: 0.0130, Val Loss: 0.0515, LR: 0.000500
Epoch [7647], Train Loss: 0.0281, Val Loss: 0.0039, LR: 0.000500
Epoch [7648], Train Loss: 0.0036, Val Loss: 0.0011, LR: 0.000500
Epoch [7649], Train Loss: 0.0007, Val Loss: 0.0022, LR: 0.000500
Epoch [7650], Train Loss: 0.0238, Val Loss: 0.0011, LR: 0.000500
Epoch [7651], Train Loss: 0.0024, Val Loss: 0.0113, LR: 0.000500
Epoch [7652], Train Loss: 0.0236, Val Loss: 0.0047, LR: 0.000500
Epoch [7653], Train Loss: 0.0066, Val Loss: 0.0249, LR: 0.000500
Epoch [7654], Train Loss: 0.0937, Val Loss: 0.0928, LR: 0.000500
Epoch [7655], Train Loss: 0.0049, Val Loss: 0.0035, LR: 0.000500
Epoch [7656], Train Loss: 0.0085, Val Loss: 0.0075, LR: 0.000500
Epoch [7657], Train Loss: 0.0166, Val Loss: 0.0084, LR: 0.000500
Epoch [7658], Train Loss: 0.0213, Val Loss: 0.0062, LR: 0.000500
Epoch [7659], Train Loss: 0.0014, Val Loss: 0.0154, LR: 0.000500
Epoch [7660], Train Loss: 0.0041, Val Loss: 0.0039, LR: 0.000500
Epoch [7661], Train Loss: 0.0223, Val Loss: 0.0062, LR: 0.000500
Epoch [7662], Train Loss: 0.0056, Val Loss: 0.0028, LR: 0.000500
Epoch [7663], Train Loss: 0.0096, Val Loss: 0.0179, LR: 0.000500
Epoch [7664], Train Loss: 0.0294, Val Loss: 0.0016, LR: 0.000500
Epoch [7665], Train Loss: 0.0033, Val Loss: 0.0038, LR: 0.000500
Epoch [7666], Train Loss: 0.0025, Val Loss: 0.0396, LR: 0.000500
Epoch [7667], Train Loss: 0.0100, Val Loss: 0.0035, LR: 0.000500
Epoch [7668], Train Loss: 0.0066, Val Loss: 0.0230, LR: 0.000500
Epoch [7669], Train Loss: 0.0319, Val Loss: 0.0019, LR: 0.000500
Epoch [7670], Train Loss: 0.0018, Val Loss: 0.0595, LR: 0.000500
Epoch [7671], Train Loss: 0.0011, Val Loss: 0.0013, LR: 0.000500
Epoch [7672], Train Loss: 0.0061, Val Loss: 0.0017, LR: 0.000500
Epoch [7673], Train Loss: 0.0135, Val Loss: 0.0031, LR: 0.000500
Epoch [7674], Train Loss: 0.0248, Val Loss: 0.0016, LR: 0.000500
Epoch [7675], Train Loss: 0.0079, Val Loss: 0.0039, LR: 0.000500
Epoch [7676], Train Loss: 0.0040, Val Loss: 0.0058, LR: 0.000500
Epoch [7677], Train Loss: 0.0117, Val Loss: 0.0493, LR: 0.000500
Epoch [7678], Train Loss: 0.0086, Val Loss: 0.0033, LR: 0.000500
Epoch [7679], Train Loss: 0.0167, Val Loss: 0.0293, LR: 0.000500
Epoch [7680], Train Loss: 0.0036, Val Loss: 0.0133, LR: 0.000500
Epoch [7681], Train Loss: 0.0032, Val Loss: 0.0116, LR: 0.000500
Epoch [7682], Train Loss: 0.0051, Val Loss: 0.0107, LR: 0.000500
Epoch [7683], Train Loss: 0.0013, Val Loss: 0.0037, LR: 0.000500
Epoch [7684], Train Loss: 0.0096, Val Loss: 0.0246, LR: 0.000500
Epoch [7685], Train Loss: 0.0078, Val Loss: 0.0351, LR: 0.000500
Epoch [7686], Train Loss: 0.0070, Val Loss: 0.0298, LR: 0.000500
Epoch [7687], Train Loss: 0.0024, Val Loss: 0.0227, LR: 0.000500
Epoch [7688], Train Loss: 0.0195, Val Loss: 0.0093, LR: 0.000500
Epoch [7689], Train Loss: 0.0026, Val Loss: 0.0034, LR: 0.000500
Epoch [7690], Train Loss: 0.0024, Val Loss: 0.0205, LR: 0.000500
Epoch [7691], Train Loss: 0.0064, Val Loss: 0.0097, LR: 0.000500
Epoch [7692], Train Loss: 0.0314, Val Loss: 0.0235, LR: 0.000500
Epoch [7693], Train Loss: 0.0670, Val Loss: 0.0255, LR: 0.000500
Epoch [7694], Train Loss: 0.0265, Val Loss: 0.0083, LR: 0.000500
Epoch [7695], Train Loss: 0.0061, Val Loss: 0.0253, LR: 0.000500
Epoch [7696], Train Loss: 0.0234, Val Loss: 0.0125, LR: 0.000500
Epoch [7697], Train Loss: 0.0302, Val Loss: 0.0090, LR: 0.000500
Epoch [7698], Train Loss: 0.0154, Val Loss: 0.0197, LR: 0.000500
Epoch [7699], Train Loss: 0.0138, Val Loss: 0.0040, LR: 0.000500
Epoch [7700], Train Loss: 0.0016, Val Loss: 0.0148, LR: 0.000500
Epoch [7701], Train Loss: 0.0102, Val Loss: 0.0140, LR: 0.000500
Epoch [7702], Train Loss: 0.0536, Val Loss: 0.0162, LR: 0.000500
Epoch [7703], Train Loss: 0.0274, Val Loss: 0.0188, LR: 0.000500
Epoch [7704], Train Loss: 0.0148, Val Loss: 0.0015, LR: 0.000500
Epoch [7705], Train Loss: 0.0025, Val Loss: 0.0322, LR: 0.000500
Epoch [7706], Train Loss: 0.0083, Val Loss: 0.0176, LR: 0.000500
Epoch [7707], Train Loss: 0.0094, Val Loss: 0.0029, LR: 0.000500
Epoch [7708], Train Loss: 0.0047, Val Loss: 0.0336, LR: 0.000500
Epoch [7709], Train Loss: 0.0389, Val Loss: 0.0081, LR: 0.000500
Epoch [7710], Train Loss: 0.0300, Val Loss: 0.0084, LR: 0.000500
Epoch [7711], Train Loss: 0.0084, Val Loss: 0.0030, LR: 0.000500
Epoch [7712], Train Loss: 0.0197, Val Loss: 0.0133, LR: 0.000500
Epoch [7713], Train Loss: 0.0087, Val Loss: 0.0073, LR: 0.000500
Epoch [7714], Train Loss: 0.0053, Val Loss: 0.0124, LR: 0.000500
Epoch [7715], Train Loss: 0.0144, Val Loss: 0.0007, LR: 0.000500
Epoch [7716], Train Loss: 0.0064, Val Loss: 0.0032, LR: 0.000500
Epoch [7717], Train Loss: 0.0142, Val Loss: 0.0053, LR: 0.000500
Epoch [7718], Train Loss: 0.0263, Val Loss: 0.0090, LR: 0.000500
Epoch [7719], Train Loss: 0.0093, Val Loss: 0.0036, LR: 0.000500
Epoch [7720], Train Loss: 0.0043, Val Loss: 0.0024, LR: 0.000500
Epoch [7721], Train Loss: 0.0190, Val Loss: 0.0088, LR: 0.000500
Epoch [7722], Train Loss: 0.0092, Val Loss: 0.0204, LR: 0.000500
Epoch [7723], Train Loss: 0.0198, Val Loss: 0.0026, LR: 0.000500
Epoch [7724], Train Loss: 0.0028, Val Loss: 0.0045, LR: 0.000500
Epoch [7725], Train Loss: 0.0022, Val Loss: 0.0297, LR: 0.000500
Epoch [7726], Train Loss: 0.0151, Val Loss: 0.0038, LR: 0.000500
Epoch [7727], Train Loss: 0.0089, Val Loss: 0.0335, LR: 0.000500
Epoch [7728], Train Loss: 0.0298, Val Loss: 0.0184, LR: 0.000500
Epoch [7729], Train Loss: 0.0086, Val Loss: 0.0075, LR: 0.000500
Epoch [7730], Train Loss: 0.0016, Val Loss: 0.0044, LR: 0.000500
Epoch [7731], Train Loss: 0.0135, Val Loss: 0.0029, LR: 0.000500
Epoch [7732], Train Loss: 0.0219, Val Loss: 0.0040, LR: 0.000500
Epoch [7733], Train Loss: 0.0035, Val Loss: 0.0009, LR: 0.000500
Epoch [7734], Train Loss: 0.0022, Val Loss: 0.0014, LR: 0.000500
Epoch [7735], Train Loss: 0.0020, Val Loss: 0.0043, LR: 0.000500
Epoch [7736], Train Loss: 0.0079, Val Loss: 0.0041, LR: 0.000500
Epoch [7737], Train Loss: 0.0191, Val Loss: 0.0152, LR: 0.000500
Epoch [7738], Train Loss: 0.0060, Val Loss: 0.0045, LR: 0.000500
Epoch [7739], Train Loss: 0.0021, Val Loss: 0.0020, LR: 0.000500
Epoch [7740], Train Loss: 0.0021, Val Loss: 0.0215, LR: 0.000500
Epoch [7741], Train Loss: 0.0024, Val Loss: 0.0114, LR: 0.000500
Epoch [7742], Train Loss: 0.0231, Val Loss: 0.0013, LR: 0.000500
Epoch [7743], Train Loss: 0.0012, Val Loss: 0.0008, LR: 0.000500
Epoch [7744], Train Loss: 0.0106, Val Loss: 0.0142, LR: 0.000500
Epoch [7745], Train Loss: 0.0230, Val Loss: 0.0336, LR: 0.000500
Epoch [7746], Train Loss: 0.0169, Val Loss: 0.0096, LR: 0.000500
Epoch [7747], Train Loss: 0.0306, Val Loss: 0.0062, LR: 0.000500
Epoch [7748], Train Loss: 0.0241, Val Loss: 0.0072, LR: 0.000500
Epoch [7749], Train Loss: 0.0081, Val Loss: 0.0140, LR: 0.000500
Epoch [7750], Train Loss: 0.0298, Val Loss: 0.0027, LR: 0.000500
Epoch [7751], Train Loss: 0.0072, Val Loss: 0.0088, LR: 0.000500
Epoch [7752], Train Loss: 0.0016, Val Loss: 0.0021, LR: 0.000500
Epoch [7753], Train Loss: 0.0125, Val Loss: 0.0117, LR: 0.000500
Epoch [7754], Train Loss: 0.0068, Val Loss: 0.0343, LR: 0.000500
Epoch [7755], Train Loss: 0.0054, Val Loss: 0.0100, LR: 0.000500
Epoch [7756], Train Loss: 0.0135, Val Loss: 0.0571, LR: 0.000500
Epoch [7757], Train Loss: 0.0246, Val Loss: 0.0084, LR: 0.000500
Epoch [7758], Train Loss: 0.0162, Val Loss: 0.0069, LR: 0.000500
Epoch [7759], Train Loss: 0.0032, Val Loss: 0.0190, LR: 0.000500
Epoch [7760], Train Loss: 0.0055, Val Loss: 0.0049, LR: 0.000500
Epoch [7761], Train Loss: 0.0078, Val Loss: 0.0377, LR: 0.000500
Epoch [7762], Train Loss: 0.0040, Val Loss: 0.0062, LR: 0.000500
Epoch [7763], Train Loss: 0.0212, Val Loss: 0.0031, LR: 0.000500
Epoch [7764], Train Loss: 0.0024, Val Loss: 0.0067, LR: 0.000500
Epoch [7765], Train Loss: 0.0089, Val Loss: 0.0059, LR: 0.000500
Epoch [7766], Train Loss: 0.0076, Val Loss: 0.0025, LR: 0.000500
Epoch [7767], Train Loss: 0.0036, Val Loss: 0.0106, LR: 0.000500
Epoch [7768], Train Loss: 0.0050, Val Loss: 0.0181, LR: 0.000500
Epoch [7769], Train Loss: 0.0011, Val Loss: 0.0008, LR: 0.000500
Epoch [7770], Train Loss: 0.0243, Val Loss: 0.0139, LR: 0.000500
Epoch [7771], Train Loss: 0.0152, Val Loss: 0.0112, LR: 0.000500
Epoch [7772], Train Loss: 0.0165, Val Loss: 0.0031, LR: 0.000500
Epoch [7773], Train Loss: 0.0097, Val Loss: 0.0081, LR: 0.000500
Epoch [7774], Train Loss: 0.0076, Val Loss: 0.0048, LR: 0.000500
Epoch [7775], Train Loss: 0.0252, Val Loss: 0.0101, LR: 0.000500
Epoch [7776], Train Loss: 0.0138, Val Loss: 0.0159, LR: 0.000500
Epoch [7777], Train Loss: 0.0141, Val Loss: 0.0080, LR: 0.000500
Epoch [7778], Train Loss: 0.0123, Val Loss: 0.0010, LR: 0.000500
Epoch [7779], Train Loss: 0.0184, Val Loss: 0.0190, LR: 0.000500
Epoch [7780], Train Loss: 0.0160, Val Loss: 0.0329, LR: 0.000500
Epoch [7781], Train Loss: 0.0053, Val Loss: 0.0050, LR: 0.000500
Epoch [7782], Train Loss: 0.0021, Val Loss: 0.0620, LR: 0.000500
Epoch [7783], Train Loss: 0.0306, Val Loss: 0.0096, LR: 0.000500
Epoch [7784], Train Loss: 0.0117, Val Loss: 0.0052, LR: 0.000500
Epoch [7785], Train Loss: 0.0200, Val Loss: 0.0032, LR: 0.000500
Epoch [7786], Train Loss: 0.0030, Val Loss: 0.0298, LR: 0.000500
Epoch [7787], Train Loss: 0.0210, Val Loss: 0.0056, LR: 0.000500
Epoch [7788], Train Loss: 0.0057, Val Loss: 0.0146, LR: 0.000500
Epoch [7789], Train Loss: 0.0062, Val Loss: 0.0218, LR: 0.000500
Epoch [7790], Train Loss: 0.0010, Val Loss: 0.0066, LR: 0.000500
Epoch [7791], Train Loss: 0.0298, Val Loss: 0.0499, LR: 0.000500
Epoch [7792], Train Loss: 0.0041, Val Loss: 0.0048, LR: 0.000500
Epoch [7793], Train Loss: 0.0010, Val Loss: 0.0324, LR: 0.000500
Epoch [7794], Train Loss: 0.0079, Val Loss: 0.0249, LR: 0.000500
Epoch [7795], Train Loss: 0.0053, Val Loss: 0.0024, LR: 0.000500
Epoch [7796], Train Loss: 0.0060, Val Loss: 0.0151, LR: 0.000500
Epoch [7797], Train Loss: 0.0029, Val Loss: 0.0058, LR: 0.000500
Epoch [7798], Train Loss: 0.0150, Val Loss: 0.0128, LR: 0.000500
Epoch [7799], Train Loss: 0.0037, Val Loss: 0.0127, LR: 0.000500
Epoch [7800], Train Loss: 0.0511, Val Loss: 0.0018, LR: 0.000500
Epoch [7801], Train Loss: 0.0409, Val Loss: 0.0113, LR: 0.000500
Epoch [7802], Train Loss: 0.0066, Val Loss: 0.0013, LR: 0.000500
Epoch [7803], Train Loss: 0.0073, Val Loss: 0.0294, LR: 0.000500
Epoch [7804], Train Loss: 0.0231, Val Loss: 0.0156, LR: 0.000500
Epoch [7805], Train Loss: 0.0128, Val Loss: 0.0075, LR: 0.000500
Epoch [7806], Train Loss: 0.0020, Val Loss: 0.0340, LR: 0.000500
Epoch [7807], Train Loss: 0.0224, Val Loss: 0.0009, LR: 0.000500
Epoch [7808], Train Loss: 0.0194, Val Loss: 0.0241, LR: 0.000500
Epoch [7809], Train Loss: 0.0041, Val Loss: 0.0076, LR: 0.000500
Epoch [7810], Train Loss: 0.0220, Val Loss: 0.0019, LR: 0.000500
Epoch [7811], Train Loss: 0.0092, Val Loss: 0.0037, LR: 0.000500
Epoch [7812], Train Loss: 0.0030, Val Loss: 0.0298, LR: 0.000500
Epoch [7813], Train Loss: 0.0069, Val Loss: 0.0039, LR: 0.000500
Epoch [7814], Train Loss: 0.0028, Val Loss: 0.0055, LR: 0.000500
Epoch [7815], Train Loss: 0.0086, Val Loss: 0.0100, LR: 0.000500
Epoch [7816], Train Loss: 0.0131, Val Loss: 0.0189, LR: 0.000500
Epoch [7817], Train Loss: 0.0118, Val Loss: 0.0081, LR: 0.000500
Epoch [7818], Train Loss: 0.0469, Val Loss: 0.0146, LR: 0.000500
Epoch [7819], Train Loss: 0.0295, Val Loss: 0.0111, LR: 0.000500
Epoch [7820], Train Loss: 0.0205, Val Loss: 0.0093, LR: 0.000500
Epoch [7821], Train Loss: 0.0112, Val Loss: 0.0264, LR: 0.000500
Epoch [7822], Train Loss: 0.0359, Val Loss: 0.0034, LR: 0.000500
Epoch [7823], Train Loss: 0.0029, Val Loss: 0.0227, LR: 0.000500
Epoch [7824], Train Loss: 0.0153, Val Loss: 0.0142, LR: 0.000500
Epoch [7825], Train Loss: 0.0179, Val Loss: 0.0013, LR: 0.000500
Epoch [7826], Train Loss: 0.0036, Val Loss: 0.0259, LR: 0.000500
Epoch [7827], Train Loss: 0.0172, Val Loss: 0.0297, LR: 0.000500
Epoch [7828], Train Loss: 0.0113, Val Loss: 0.0488, LR: 0.000500
Epoch [7829], Train Loss: 0.0539, Val Loss: 0.0146, LR: 0.000500
Epoch [7830], Train Loss: 0.0251, Val Loss: 0.0023, LR: 0.000500
Epoch [7831], Train Loss: 0.0095, Val Loss: 0.0239, LR: 0.000500
Epoch [7832], Train Loss: 0.0264, Val Loss: 0.0248, LR: 0.000500
Epoch [7833], Train Loss: 0.0274, Val Loss: 0.0289, LR: 0.000500
Epoch [7834], Train Loss: 0.0661, Val Loss: 0.0209, LR: 0.000500
Epoch [7835], Train Loss: 0.0272, Val Loss: 0.0094, LR: 0.000500
Epoch [7836], Train Loss: 0.0200, Val Loss: 0.0121, LR: 0.000500
Epoch [7837], Train Loss: 0.0037, Val Loss: 0.0111, LR: 0.000500
Epoch [7838], Train Loss: 0.0300, Val Loss: 0.0059, LR: 0.000500
Epoch [7839], Train Loss: 0.0197, Val Loss: 0.0135, LR: 0.000500
Epoch [7840], Train Loss: 0.0460, Val Loss: 0.0284, LR: 0.000500
Epoch [7841], Train Loss: 0.0131, Val Loss: 0.0067, LR: 0.000500
Epoch [7842], Train Loss: 0.0048, Val Loss: 0.0020, LR: 0.000500
Epoch [7843], Train Loss: 0.0059, Val Loss: 0.0226, LR: 0.000500
Epoch [7844], Train Loss: 0.0123, Val Loss: 0.0222, LR: 0.000500
Epoch [7845], Train Loss: 0.0079, Val Loss: 0.0110, LR: 0.000500
Epoch [7846], Train Loss: 0.0156, Val Loss: 0.0111, LR: 0.000500
Epoch [7847], Train Loss: 0.0130, Val Loss: 0.0102, LR: 0.000500
Epoch [7848], Train Loss: 0.0109, Val Loss: 0.0050, LR: 0.000500
Epoch [7849], Train Loss: 0.0069, Val Loss: 0.0431, LR: 0.000500
Epoch [7850], Train Loss: 0.0051, Val Loss: 0.0076, LR: 0.000500
Epoch [7851], Train Loss: 0.0046, Val Loss: 0.0007, LR: 0.000500
Epoch [7852], Train Loss: 0.0024, Val Loss: 0.0219, LR: 0.000500
Epoch [7853], Train Loss: 0.0079, Val Loss: 0.0251, LR: 0.000500
Epoch [7854], Train Loss: 0.0125, Val Loss: 0.0096, LR: 0.000500
Epoch [7855], Train Loss: 0.0196, Val Loss: 0.0399, LR: 0.000500
Epoch [7856], Train Loss: 0.0056, Val Loss: 0.0151, LR: 0.000500
Epoch [7857], Train Loss: 0.0084, Val Loss: 0.0567, LR: 0.000500
Epoch [7858], Train Loss: 0.0016, Val Loss: 0.0091, LR: 0.000500
Epoch [7859], Train Loss: 0.0381, Val Loss: 0.0051, LR: 0.000500
Epoch [7860], Train Loss: 0.0161, Val Loss: 0.0045, LR: 0.000500
Epoch [7861], Train Loss: 0.0005, Val Loss: 0.0171, LR: 0.000500
Epoch [7862], Train Loss: 0.0085, Val Loss: 0.0140, LR: 0.000500
Epoch [7863], Train Loss: 0.0161, Val Loss: 0.0015, LR: 0.000500
Epoch [7864], Train Loss: 0.0034, Val Loss: 0.0094, LR: 0.000500
Epoch [7865], Train Loss: 0.0060, Val Loss: 0.0059, LR: 0.000500
Epoch [7866], Train Loss: 0.0211, Val Loss: 0.0084, LR: 0.000500
Epoch [7867], Train Loss: 0.0168, Val Loss: 0.0090, LR: 0.000500
Epoch [7868], Train Loss: 0.0031, Val Loss: 0.0113, LR: 0.000500
Epoch [7869], Train Loss: 0.0214, Val Loss: 0.0116, LR: 0.000500
Epoch [7870], Train Loss: 0.0063, Val Loss: 0.0007, LR: 0.000500
Epoch [7871], Train Loss: 0.0011, Val Loss: 0.0110, LR: 0.000500
Epoch [7872], Train Loss: 0.0053, Val Loss: 0.0064, LR: 0.000500
Epoch [7873], Train Loss: 0.0021, Val Loss: 0.0090, LR: 0.000500
Epoch [7874], Train Loss: 0.0089, Val Loss: 0.0032, LR: 0.000500
Epoch [7875], Train Loss: 0.0060, Val Loss: 0.0274, LR: 0.000500
Epoch [7876], Train Loss: 0.0346, Val Loss: 0.0065, LR: 0.000500
Epoch [7877], Train Loss: 0.0153, Val Loss: 0.0192, LR: 0.000500
Epoch [7878], Train Loss: 0.0214, Val Loss: 0.0152, LR: 0.000500
Epoch [7879], Train Loss: 0.0052, Val Loss: 0.0040, LR: 0.000500
Epoch [7880], Train Loss: 0.0039, Val Loss: 0.0056, LR: 0.000500
Epoch [7881], Train Loss: 0.0083, Val Loss: 0.0041, LR: 0.000500
Epoch [7882], Train Loss: 0.0221, Val Loss: 0.0150, LR: 0.000500
Epoch [7883], Train Loss: 0.0243, Val Loss: 0.0009, LR: 0.000500
Epoch [7884], Train Loss: 0.0018, Val Loss: 0.0070, LR: 0.000500
Epoch [7885], Train Loss: 0.0024, Val Loss: 0.0227, LR: 0.000500
Epoch [7886], Train Loss: 0.0373, Val Loss: 0.0046, LR: 0.000500
Epoch [7887], Train Loss: 0.0010, Val Loss: 0.0100, LR: 0.000500
Epoch [7888], Train Loss: 0.0175, Val Loss: 0.0771, LR: 0.000500
Epoch [7889], Train Loss: 0.0196, Val Loss: 0.0035, LR: 0.000500
Epoch [7890], Train Loss: 0.0075, Val Loss: 0.0041, LR: 0.000500
Epoch [7891], Train Loss: 0.0084, Val Loss: 0.0024, LR: 0.000500
Epoch [7892], Train Loss: 0.0072, Val Loss: 0.0030, LR: 0.000500
Epoch [7893], Train Loss: 0.0034, Val Loss: 0.0137, LR: 0.000500
Epoch [7894], Train Loss: 0.0020, Val Loss: 0.0056, LR: 0.000500
Epoch [7895], Train Loss: 0.0227, Val Loss: 0.0287, LR: 0.000500
Epoch [7896], Train Loss: 0.0107, Val Loss: 0.0014, LR: 0.000500
Epoch [7897], Train Loss: 0.0196, Val Loss: 0.0166, LR: 0.000500
Epoch [7898], Train Loss: 0.0438, Val Loss: 0.0083, LR: 0.000500
Epoch [7899], Train Loss: 0.0048, Val Loss: 0.0060, LR: 0.000500
Epoch [7900], Train Loss: 0.0344, Val Loss: 0.0013, LR: 0.000500
Epoch [7901], Train Loss: 0.0108, Val Loss: 0.0148, LR: 0.000500
Epoch [7902], Train Loss: 0.0119, Val Loss: 0.0077, LR: 0.000500
Epoch [7903], Train Loss: 0.0077, Val Loss: 0.0036, LR: 0.000500
Epoch [7904], Train Loss: 0.0076, Val Loss: 0.0011, LR: 0.000500
Epoch [7905], Train Loss: 0.0446, Val Loss: 0.0201, LR: 0.000500
Epoch [7906], Train Loss: 0.0204, Val Loss: 0.0022, LR: 0.000500
Epoch [7907], Train Loss: 0.0029, Val Loss: 0.0061, LR: 0.000500
Epoch [7908], Train Loss: 0.0123, Val Loss: 0.0042, LR: 0.000500
Epoch [7909], Train Loss: 0.0255, Val Loss: 0.0025, LR: 0.000500
Epoch [7910], Train Loss: 0.0149, Val Loss: 0.0076, LR: 0.000500
Epoch [7911], Train Loss: 0.0395, Val Loss: 0.0100, LR: 0.000500
Epoch [7912], Train Loss: 0.0035, Val Loss: 0.0015, LR: 0.000500
Epoch [7913], Train Loss: 0.0204, Val Loss: 0.0217, LR: 0.000500
Epoch [7914], Train Loss: 0.0061, Val Loss: 0.0095, LR: 0.000500
Epoch [7915], Train Loss: 0.0031, Val Loss: 0.0088, LR: 0.000500
Epoch [7916], Train Loss: 0.0078, Val Loss: 0.0032, LR: 0.000500
Epoch [7917], Train Loss: 0.0065, Val Loss: 0.0096, LR: 0.000500
Epoch [7918], Train Loss: 0.0039, Val Loss: 0.0011, LR: 0.000500
Epoch [7919], Train Loss: 0.0094, Val Loss: 0.0029, LR: 0.000500
Epoch [7920], Train Loss: 0.0011, Val Loss: 0.0063, LR: 0.000500
Epoch [7921], Train Loss: 0.0033, Val Loss: 0.0019, LR: 0.000500
Epoch [7922], Train Loss: 0.0034, Val Loss: 0.0104, LR: 0.000500
Epoch [7923], Train Loss: 0.0323, Val Loss: 0.0016, LR: 0.000500
Epoch [7924], Train Loss: 0.0100, Val Loss: 0.0111, LR: 0.000500
Epoch [7925], Train Loss: 0.0210, Val Loss: 0.0080, LR: 0.000500
Epoch [7926], Train Loss: 0.0479, Val Loss: 0.0034, LR: 0.000500
Epoch [7927], Train Loss: 0.0063, Val Loss: 0.0028, LR: 0.000500
Epoch [7928], Train Loss: 0.0027, Val Loss: 0.0372, LR: 0.000500
Epoch [7929], Train Loss: 0.0468, Val Loss: 0.0210, LR: 0.000500
Epoch [7930], Train Loss: 0.0051, Val Loss: 0.0222, LR: 0.000500
Epoch [7931], Train Loss: 0.0028, Val Loss: 0.0064, LR: 0.000500
Epoch [7932], Train Loss: 0.0054, Val Loss: 0.0043, LR: 0.000500
Epoch [7933], Train Loss: 0.0276, Val Loss: 0.0233, LR: 0.000500
Epoch [7934], Train Loss: 0.0058, Val Loss: 0.0220, LR: 0.000500
Epoch [7935], Train Loss: 0.0052, Val Loss: 0.0018, LR: 0.000500
Epoch [7936], Train Loss: 0.0040, Val Loss: 0.0205, LR: 0.000500
Epoch [7937], Train Loss: 0.0168, Val Loss: 0.0054, LR: 0.000500
Epoch [7938], Train Loss: 0.0203, Val Loss: 0.0058, LR: 0.000500
Epoch [7939], Train Loss: 0.0230, Val Loss: 0.0031, LR: 0.000500
Epoch [7940], Train Loss: 0.0032, Val Loss: 0.0928, LR: 0.000500
Epoch [7941], Train Loss: 0.0054, Val Loss: 0.0272, LR: 0.000500
Epoch [7942], Train Loss: 0.0013, Val Loss: 0.0022, LR: 0.000500
Epoch [7943], Train Loss: 0.0081, Val Loss: 0.0769, LR: 0.000500
Epoch [7944], Train Loss: 0.0058, Val Loss: 0.0181, LR: 0.000500
Epoch [7945], Train Loss: 0.0013, Val Loss: 0.0021, LR: 0.000500
